City,Date,Area,SPM,NO,NO2,NOx,CO,SO2,RSPM,AQI,AQI_Bucket
Kochi,18-03-2023,Industrial Areas,64.43,67,10.62,56.76,1.36,20.63,3.79,130,Moderate
Kochi,19-03-2023,Industrial Areas,51.19,68.55,6.08,53.11,1.15,20.7,2.56,117,Moderate
Kochi,20-03-2023,Industrial Areas,62.65,63.33,37,61.56,1.31,20.91,10.61,115,Moderate
Kochi,21-03-2023,Industrial Areas,67.72,50.98,26.49,50.72,1.44,21.77,15.38,129,Moderate
Kochi,22-03-2023,Industrial Areas,143.85,48.81,26.94,52.08,1.57,23.25,15.5,277,Poor
Kochi,23-03-2023,Industrial Areas,66.64,48.52,22.23,47.8,1.44,22.34,16.68,191,Moderate
Kochi,24-03-2023,Industrial Areas,69.07,48.28,19.33,48.61,1.48,21.13,14.07,135,Moderate
Kochi,25-03-2023,Industrial Areas,49.41,57.02,22.44,56.52,1.44,20.98,13.13,108,Moderate
Kochi,26-03-2023,Industrial Areas,48.39,43.2,18.53,39.28,1.26,21,14.62,90,Satisfactory
Kochi,27-03-2023,Industrial Areas,58.24,32.9,22.26,34.51,1.46,21.84,13.98,96,Satisfactory
Kochi,28-03-2023,Industrial Areas,50.07,27.17,16.15,25.03,1.48,22.41,12.16,101,Moderate
Kochi,29-03-2023,Industrial Areas,71.43,33.65,14.08,26.33,1.51,22.03,8.88,113,Moderate
Kochi,30-03-2023,Industrial Areas,56.51,82.41,13.47,68.71,1.41,21.85,5.65,110,Moderate
Kochi,31-03-2023,Industrial Areas,54.02,84.9,14.11,70.87,1.54,21.01,4.43,102,Moderate
Kochi,01-04-2023,Industrial Areas,47,50.47,13.83,43.96,1.43,20.17,9.3,106,Moderate
Kochi,02-04-2023,Industrial Areas,47.81,42.32,8.2,34.22,1.34,14.79,8.79,136,Moderate
Kochi,03-04-2023,Industrial Areas,41.58,66.61,5.81,50.79,1.32,17.99,2.67,110,Moderate
Kochi,04-04-2023,Industrial Areas,38.21,98.1,0.61,74.98,1.42,17.33,1.58,98,Satisfactory
Kochi,05-04-2023,Industrial Areas,35.82,99.63,0.4,76.03,1.43,17.78,1.51,97,Satisfactory
Kochi,06-04-2023,Industrial Areas,52.44,97.54,1.58,73.23,1.46,20.05,1.49,107,Moderate
Kochi,07-04-2023,Industrial Areas,35.12,119.85,10.37,98.63,1.48,19.47,1.42,,
Kochi,08-04-2023,Industrial Areas,33.79,133.17,6.13,107.15,1.39,17.99,1.34,162,Moderate
Kochi,09-04-2023,Industrial Areas,35.83,131.2,1.43,102.77,1.22,19.37,1.41,172,Moderate
Kochi,10-04-2023,Industrial Areas,30.75,132.22,1.24,102.91,1.22,20.07,1.48,138,Moderate
Kochi,11-04-2023,Industrial Areas,42.87,131.64,2.42,103.62,1.34,20.52,1.5,125,Moderate
Kochi,12-04-2023,Industrial Areas,31.4,129.06,3.36,101.72,1.29,20.56,1.35,123,Moderate
Kochi,13-04-2023,Industrial Areas,23.38,135.28,0.12,105.21,1.2,20.51,1.56,122,Moderate
Kochi,14-04-2023,Industrial Areas,33.99,125.72,1.39,97.96,1.24,20.57,1.55,122,Moderate
Kochi,15-04-2023,Industrial Areas,38.1,118.96,3.59,93.08,1.29,20.93,1.6,118,Moderate
Kochi,16-04-2023,Industrial Areas,45.83,116.97,1.04,90.68,1.27,21.08,1.44,113,Moderate
Kochi,17-04-2023,Industrial Areas,45.59,126.36,4.42,99.62,1.25,20.71,1.43,117,Moderate
Kochi,18-04-2023,Industrial Areas,57.2,131.78,4.78,104.08,1.39,21.21,1.45,138,Moderate
Kochi,19-04-2023,Industrial Areas,64.91,119.94,13.87,97.25,1.47,21.3,2.54,137,Moderate
Kochi,20-04-2023,Industrial Areas,51.74,121.2,3.29,96.08,1.45,21.88,1.95,122,Moderate
Kochi,21-04-2023,Industrial Areas,37.73,119.19,3.49,95.9,1.33,21.71,3.41,113,Moderate
Kochi,22-04-2023,Industrial Areas,44.52,119.23,0.64,92.14,1.3,22.03,1.95,116,Moderate
Kochi,23-04-2023,Industrial Areas,18.12,99.32,2.16,74.56,1.02,21.12,4.88,102,Moderate
Kochi,24-04-2023,Industrial Areas,29.44,116.9,0.01,88.9,1.05,21.6,1.66,100,Satisfactory
Kochi,25-04-2023,Industrial Areas,28.84,198.01,17.62,159.26,1.07,17,3.05,122,Moderate
Kochi,26-04-2023,Industrial Areas,21.07,270.09,6.36,218.54,0.8,23.47,1.42,252,Poor
Kochi,27-04-2023,Industrial Areas,21.94,156.87,,121.72,0.84,24.87,1.27,178,Moderate
Kochi,28-04-2023,Industrial Areas,34.79,137.88,,105.64,0.95,24.61,1.35,130,Moderate
Kochi,29-04-2023,Industrial Areas,38.79,131.12,,99.4,0.9,24.79,1.36,121,Moderate
Kochi,30-04-2023,Industrial Areas,19.53,139.12,,105.8,0.71,24.99,1.31,122,Moderate
Kochi,01-05-2023,Industrial Areas,27.73,145.4,,111.28,0.75,25.01,1.39,129,Moderate
Kochi,02-05-2023,Industrial Areas,22.34,149.32,,114.79,0.78,24.68,1.39,133,Moderate
Kochi,03-05-2023,Industrial Areas,30.75,128.53,1.09,99.34,0.82,23,1.35,132,Moderate
Kochi,04-05-2023,Industrial Areas,34.89,67.11,1.31,54.28,0.85,16.86,1.32,87,Satisfactory
Kochi,05-05-2023,Industrial Areas,24.16,65.96,1.52,53.5,0.85,17.02,1.42,68,Satisfactory
Kochi,06-05-2023,Industrial Areas,24.83,63.69,0.89,51.22,0.84,16.48,1.29,65,Satisfactory
Kochi,07-05-2023,Industrial Areas,18.62,66.07,1.04,53.27,0.82,16.53,1.29,65,Satisfactory
Kochi,08-05-2023,Industrial Areas,10.46,75.43,2.15,61.73,0.85,16.61,1.36,73,Satisfactory
Kochi,09-05-2023,Industrial Areas,14.02,77.87,2.41,63.9,0.88,16.77,1.29,78,Satisfactory
Kochi,10-05-2023,Industrial Areas,22.53,76.41,2.13,62.54,0.95,16.6,1.31,79,Satisfactory
Kochi,11-05-2023,Industrial Areas,15.99,74.32,1.94,60.71,0.89,16.83,1.32,78,Satisfactory
Kochi,12-05-2023,Industrial Areas,13.58,76.32,2.79,62.8,0.87,16.78,1.35,77,Satisfactory
Kochi,13-05-2023,Industrial Areas,15.42,78.05,3.66,64.67,0.88,16.71,1.28,80,Satisfactory
Kochi,14-05-2023,Industrial Areas,16.76,80.06,3.26,66.15,0.91,16.58,1.23,82,Satisfactory
Kochi,15-05-2023,Industrial Areas,29.88,82.83,3.46,68.56,0.95,16.55,1.28,85,Satisfactory
Kochi,16-05-2023,Industrial Areas,27.88,84.66,3.74,70.22,0.98,16.86,1.27,87,Satisfactory
Kochi,17-05-2023,Industrial Areas,17.69,86.73,4.34,72.24,0.92,16.74,1.27,88,Satisfactory
Kochi,18-05-2023,Industrial Areas,19.24,93.15,5.26,78.06,0.98,16.45,1.37,95,Satisfactory
Kochi,19-05-2023,Industrial Areas,20.29,91.69,4.44,76.43,0.98,17.05,1.35,97,Satisfactory
Kochi,20-05-2023,Industrial Areas,17.57,90.25,3.63,74.82,0.94,16.96,1.28,94,Satisfactory
Kochi,21-05-2023,Industrial Areas,25.49,91.17,4.16,75.85,0.98,16.86,1.35,94,Satisfactory
Kochi,22-05-2023,Industrial Areas,18.74,91.13,4.57,76.03,0.99,16.9,1.32,95,Satisfactory
Kochi,23-05-2023,Industrial Areas,13.76,79.03,8.93,70.82,1.02,13.07,1.3,91,Satisfactory
Kochi,24-05-2023,Industrial Areas,11.74,50.19,11.56,52.1,0.99,15.47,1.31,78,Satisfactory
Kochi,25-05-2023,Industrial Areas,15.58,35.74,6.25,36.59,1.05,16.45,1.26,57,Satisfactory
Kochi,26-05-2023,Industrial Areas,13.05,31.15,4.59,31.67,1.05,17.13,1.27,55,Satisfactory
Kochi,27-05-2023,Industrial Areas,18.36,32.54,5.34,33.21,1.05,16.75,1.26,55,Satisfactory
Kochi,28-05-2023,Industrial Areas,27.82,37.41,6.52,38.32,1.08,16.44,1.25,57,Satisfactory
Kochi,29-05-2023,Industrial Areas,17.1,38.94,7.58,40.06,1.07,16.74,1.3,57,Satisfactory
Kochi,30-05-2023,Industrial Areas,16.06,36.92,6.64,37.85,1.04,16.71,1.26,55,Satisfactory
Kochi,31-05-2023,Industrial Areas,12.18,37.57,7.14,38.6,0.99,16.62,1.23,51,Satisfactory
Kochi,01-06-2023,Industrial Areas,25.37,36.08,6.74,37.03,1.1,16.47,1.01,56,Satisfactory
Kochi,02-06-2023,Industrial Areas,15.63,37.02,6.42,37.91,1.05,16.7,0.48,54,Satisfactory
Kochi,03-06-2023,Industrial Areas,17.28,36.19,6.35,37.06,1.05,16.76,1.32,54,Satisfactory
Kochi,04-06-2023,Industrial Areas,25.3,37.01,6.48,37.91,1.08,17.04,1.31,57,Satisfactory
Kochi,05-06-2023,Industrial Areas,20.54,37.18,6.93,38.17,1.11,16.95,1.28,56,Satisfactory
Kochi,06-06-2023,Industrial Areas,26.15,39,7.48,40.1,1.21,17.05,1.34,64,Satisfactory
Kochi,07-06-2023,Industrial Areas,7.97,39.23,9.58,40.75,1.28,18.27,1.36,,
Kochi,08-06-2023,Industrial Areas,18.39,82.59,28.65,87.35,1.58,4.59,1.98,,
Kochi,09-06-2023,Industrial Areas,11.06,73.53,21.83,77.49,1.27,12.34,1.2,106,Moderate
Kochi,10-06-2023,Industrial Areas,13.96,56.3,14.53,58.81,1.27,12.83,1.21,82,Satisfactory
Kochi,11-06-2023,Industrial Areas,20.77,49.74,10.54,51.45,1.25,12.68,1.28,69,Satisfactory
Kochi,12-06-2023,Industrial Areas,11.22,50.24,12.01,52.24,1.22,12.88,1.17,66,Satisfactory
Kochi,13-06-2023,Industrial Areas,23.25,55.13,13.63,57.46,1.4,12.62,1.3,73,Satisfactory
Kochi,14-06-2023,Industrial Areas,14.03,53.5,13.16,55.74,1.27,12.03,1.15,72,Satisfactory
Kochi,15-06-2023,Industrial Areas,20.94,56.17,13.69,58.51,1.36,12.29,1.26,72,Satisfactory
Kochi,16-06-2023,Industrial Areas,17.87,55.8,14.55,58.31,1.42,12.78,1.22,78,Satisfactory
Kochi,17-06-2023,Industrial Areas,11.95,63.18,16.34,66.05,1.32,12.42,1.27,79,Satisfactory
Kochi,18-06-2023,Industrial Areas,20.07,62.47,15.68,65.21,1.33,12.31,1.29,83,Satisfactory
Kochi,19-06-2023,Industrial Areas,21.02,67.43,18.09,70.65,1.37,12.1,1.08,84,Satisfactory
Kochi,20-06-2023,Industrial Areas,23.76,68.61,17.82,71.77,1.44,12.52,1.23,90,Satisfactory
Kochi,21-06-2023,Industrial Areas,13.62,68.23,17.45,71.32,1.43,12.36,1.24,88,Satisfactory
Kochi,22-06-2023,Industrial Areas,8.57,72.54,18.74,75.89,1.32,11.8,1.21,93,Satisfactory
Kochi,23-06-2023,Industrial Areas,12.14,75.45,20.6,79.17,1.37,12.26,1.03,97,Satisfactory
Kochi,24-06-2023,Industrial Areas,22.63,74.77,19.35,78.24,1.59,11.75,1.07,98,Satisfactory
Kochi,25-06-2023,Industrial Areas,16.35,75.5,18.87,78.87,1.4,11.88,1.16,98,Satisfactory
Kochi,26-06-2023,Industrial Areas,16.61,77.76,21.03,81.57,1.46,11.71,1.18,100,Satisfactory
Kochi,27-06-2023,Industrial Areas,20.02,79.89,22.61,84.02,1.47,11.36,1.17,103,Moderate
Kochi,28-06-2023,Industrial Areas,16.07,81.45,22.12,85.48,1.58,11.68,1.16,104,Moderate
Kochi,29-06-2023,Industrial Areas,6.82,89.41,24.9,93.99,1.45,11.82,1.13,110,Moderate
Kochi,30-06-2023,Industrial Areas,19.36,87.83,24.65,92.37,1.69,12.05,1.29,114,Moderate
Kochi,01-07-2023,Industrial Areas,14.26,81.76,22.37,85.83,1.74,12.05,1.24,109,Moderate
Kochi,02-07-2023,Industrial Areas,8.84,76.98,19.85,80.55,1.32,11.85,1.21,104,Moderate
Kochi,03-07-2023,Industrial Areas,10.84,70.82,18.85,74.19,1.33,13.17,1.2,96,Satisfactory
Kochi,04-07-2023,Industrial Areas,9.18,75.41,19.13,78.83,1.39,14.92,1.25,94,Satisfactory
Kochi,05-07-2023,Industrial Areas,9.81,77.15,20.44,80.84,1.43,14.53,1.22,100,Satisfactory
Kochi,06-07-2023,Industrial Areas,10.08,88.78,24.3,93.25,1.55,14.54,1.2,105,Moderate
Kochi,07-07-2023,Industrial Areas,8.13,88.06,26.91,93.04,1.79,16.51,1.05,115,Moderate
Kochi,08-07-2023,Industrial Areas,8.72,95.77,27.23,100.82,1.76,20.34,0.84,115,Moderate
Kochi,09-07-2023,Industrial Areas,11.87,102.83,29.28,108.29,1.49,20.86,0.92,128,Moderate
Kochi,10-07-2023,Industrial Areas,21.24,88.74,29.79,93.09,1.59,21.1,0.69,125,Moderate
Kochi,11-07-2023,Industrial Areas,32.95,52.43,30.32,55.66,1.83,21.36,1,98,Satisfactory
Kochi,12-07-2023,Industrial Areas,27.31,54.34,31.36,57.67,1.72,21.5,1.07,93,Satisfactory
Kochi,13-07-2023,Industrial Areas,15.88,31.79,16.9,26.59,1.79,21.58,1.02,96,Satisfactory
Kochi,14-07-2023,Industrial Areas,21.57,10.44,5.93,8.84,1.72,20.4,0.99,93,Satisfactory
Kochi,15-07-2023,Industrial Areas,24.26,1.19,5.4,0.22,1.7,20.43,1.49,91,Satisfactory
Kochi,16-07-2023,Industrial Areas,11.84,,5.18,0,1.39,20.1,1.32,75,Satisfactory
Kochi,17-07-2023,Industrial Areas,26.22,,5.19,0,1.71,19.75,1.29,67,Satisfactory
Kolkata,11-02-2023,Industrial Areas,31.04,17.04,14.17,31.43,0.36,1.6,37.01,70,Satisfactory
Kolkata,12-03-2023,Industrial Areas,32.61,4.36,11.68,13.89,0.36,2.74,34.14,67,Satisfactory
Kolkata,13-03-2023,Industrial Areas,43.52,6.69,24.24,26.81,0.54,3.09,51.71,94,Satisfactory
Kolkata,14-03-2023,Industrial Areas,52.05,6.14,22.9,25.68,0.54,1.73,48.36,101,Moderate
Kolkata,15-03-2023,Industrial Areas,37.14,9.93,20.89,28.59,0.35,1.96,32.21,88,Satisfactory
Kolkata,16-03-2023,Industrial Areas,31.52,5.08,14.72,17.01,0.38,3.11,43.72,79,Satisfactory
Kolkata,17-03-2023,Industrial Areas,50.58,3.53,23.6,20.77,0.55,3.31,39.69,82,Satisfactory
Kolkata,18-03-2023,Industrial Areas,48.86,6.12,26.06,29.01,0.53,2,32.25,105,Moderate
Kolkata,19-03-2023,Industrial Areas,50.99,3.23,24.86,27.94,0.52,2,42.01,95,Satisfactory
Kolkata,20-03-2023,Industrial Areas,41.77,4.83,28.04,32.58,0.54,1.86,21.76,92,Satisfactory
Kolkata,21-03-2023,Industrial Areas,19.24,3.69,20.06,23.52,0.43,1.5,19.79,54,Satisfactory
Kolkata,22-03-2023,Industrial Areas,19.23,11.63,16.82,28.31,0.39,1.72,23.86,46,Good
Kolkata,23-03-2023,Industrial Areas,17.54,18.47,13.16,28.63,0.34,1.73,19.44,57,Satisfactory
Kolkata,24-03-2023,Industrial Areas,26.09,5.97,15.61,21.56,0.34,2.1,27.77,56,Satisfactory
Kolkata,25-03-2023,Industrial Areas,21.93,9.22,13.39,18.13,0.33,2.72,24.77,61,Satisfactory
Kolkata,26-03-2023,Industrial Areas,19.68,11.01,11.86,19.87,0.3,2.67,23.9,54,Satisfactory
Kolkata,27-03-2023,Industrial Areas,22.86,18.44,15.6,35.56,0.33,3.46,24.76,62,Satisfactory
Kolkata,28-03-2023,Industrial Areas,31.59,5.62,20.55,25.12,0.47,4.35,41.54,73,Satisfactory
Kolkata,29-03-2023,Industrial Areas,44.03,6.27,21.47,27.27,0.64,3.01,37.1,78,Satisfactory
Kolkata,30-03-2023,Industrial Areas,47.54,12.15,25.12,36.89,0.74,3.3,18.37,98,Satisfactory
Kolkata,31-03-2023,Industrial Areas,23.16,8.37,16.39,24.62,0.57,2.59,21.87,71,Satisfactory
Kolkata,01-04-2023,Industrial Areas,17.6,4.85,13.65,18.18,0.51,3.24,31.38,45,Good
Kolkata,02-04-2023,Industrial Areas,20.48,3.98,17.47,21.37,0.52,3.08,39.28,58,Satisfactory
Kolkata,03-04-2023,Industrial Areas,32.09,3.71,18.55,22.15,0.55,5.49,41.44,68,Satisfactory
Kolkata,04-04-2023,Industrial Areas,27.6,4.63,17.39,21.98,0.53,4.27,26.66,67,Satisfactory
Kolkata,05-04-2023,Industrial Areas,28.76,5.7,22.06,27.72,0.56,6.02,24.02,58,Satisfactory
Kolkata,06-04-2023,Industrial Areas,19.65,4.91,14.68,19.28,0.45,5.95,24.19,52,Satisfactory
Kolkata,07-04-2023,Industrial Areas,27.94,3.9,16.38,20.08,0.41,6.28,31.58,56,Satisfactory
Kolkata,08-04-2023,Industrial Areas,26.94,6.57,17.39,23.29,0.45,7.35,29.94,64,Satisfactory
Kolkata,09-04-2023,Industrial Areas,26.2,6.54,19.62,25.18,0.5,5.65,28.51,60,Satisfactory
Kolkata,10-04-2023,Industrial Areas,28.7,26.66,21.13,40.14,0.46,5.54,26.62,64,Satisfactory
Kolkata,11-04-2023,Industrial Areas,29.63,6.38,20.11,23.87,0.44,8.5,29.95,66,Satisfactory
Kolkata,12-04-2023,Industrial Areas,35.3,4.92,17.32,20.46,0.46,7.89,38.28,69,Satisfactory
Kolkata,13-04-2023,Industrial Areas,41.91,3.17,17.21,20.05,0.48,12.4,48.42,83,Satisfactory
Kolkata,14-04-2023,Industrial Areas,45.48,6.2,25.17,29.17,0.49,11.54,47.41,97,Satisfactory
Kolkata,15-04-2023,Industrial Areas,43.74,17.84,28.64,42.47,0.63,8.71,32.89,97,Satisfactory
Kolkata,16-04-2023,Industrial Areas,57.6,39.95,27.41,60.92,0.79,4.6,27.24,106,Moderate
Kolkata,17-04-2023,Industrial Areas,44.18,7.49,20.98,28.47,0.48,4.01,19.82,91,Satisfactory
Kolkata,18-04-2023,Industrial Areas,15.02,5.11,14.16,19.27,0.37,2.56,19.86,53,Satisfactory
Kolkata,19-04-2023,Industrial Areas,22.92,5.29,14.3,19.42,0.39,2.49,24.96,44,Good
Kolkata,20-04-2023,Industrial Areas,25.98,3.74,13.27,17.02,0.4,5.23,28.79,54,Satisfactory
Kolkata,21-04-2023,Industrial Areas,19.9,7.72,14.33,19.9,0.37,3.5,19.35,50,Good
Kolkata,22-04-2023,Industrial Areas,16.06,6.65,14.13,20.78,0.37,4.71,15.84,47,Good
Kolkata,23-04-2023,Industrial Areas,14.63,6.44,18.29,24.72,0.38,6.15,20.87,44,Good
Kolkata,24-04-2023,Industrial Areas,36.9,4.5,31.77,35.93,0.54,9.84,32.75,60,Satisfactory
Kolkata,25-04-2023,Industrial Areas,32.16,5.97,27.46,33.43,0.52,4.1,22.94,66,Satisfactory
Kolkata,26-04-2023,Industrial Areas,25.09,11.42,26.5,37.9,0.54,3.04,19.16,56,Satisfactory
Kolkata,27-04-2023,Industrial Areas,12.07,5.36,13.68,18.79,0.41,2.55,17.95,43,Good
Kolkata,28-04-2023,Industrial Areas,10.12,7.37,17.97,25.32,0.44,2.34,21.18,33,Good
Kolkata,29-04-2023,Industrial Areas,21.44,8.17,23.09,31.25,0.5,2.65,17.36,44,Good
Kolkata,30-04-2023,Industrial Areas,23.4,7.12,25.37,32.49,0.52,3.43,21.95,54,Satisfactory
Kolkata,01-05-2023,Industrial Areas,23.61,12.28,25.41,36.5,0.5,5.62,23.09,59,Satisfactory
Kolkata,02-05-2023,Industrial Areas,17.93,13.68,19.92,33.58,0.51,4.42,17.22,46,Good
Kolkata,03-05-2023,Industrial Areas,25.22,21.74,21.29,38.44,0.62,4.23,13.88,64,Satisfactory
Kolkata,04-05-2023,Industrial Areas,39.37,12.69,24.23,34.72,0.78,2.99,17.31,64,Satisfactory
Kolkata,05-05-2023,Industrial Areas,33.97,8.16,22.84,29.84,0.7,2.75,18.39,73,Satisfactory
Kolkata,06-05-2023,Industrial Areas,25.88,15.26,24.85,40.29,0.6,3.4,13.95,65,Satisfactory
Kolkata,07-05-2023,Industrial Areas,9.07,6.29,11.38,17.38,0.35,2.12,24.01,38,Good
Kolkata,08-05-2023,Industrial Areas,11.36,7.95,16.73,24.05,0.4,2.49,14.48,34,Good
Kolkata,09-05-2023,Industrial Areas,21.7,7.96,20.52,26.26,0.48,8.29,17.08,43,Good
Kolkata,10-05-2023,Residential and others,32.78,15.57,30.56,46,0.71,5.93,19,61,Satisfactory
Kolkata,11-05-2023,Residential and others,45.57,30.54,34.18,64.04,0.79,5.42,17.37,105,Moderate
Kolkata,12-05-2023,Residential and others,29.86,11.43,25.7,36.39,0.65,5.07,11.21,68,Satisfactory
Kolkata,13-05-2023,Residential and others,13.17,7.54,18.01,23.81,0.49,3.5,16.11,48,Good
Kolkata,14-05-2023,Residential and others,29.6,6.88,21.27,27.35,0.44,3.99,18.14,45,Good
Kolkata,15-05-2023,Residential and others,25.81,4.66,17.72,22.47,0.47,4.27,17.42,56,Satisfactory
Kolkata,16-05-2023,Residential and others,27.99,6.3,19.07,25.53,0.55,2.63,17.18,51,Satisfactory
Kolkata,17-05-2023,Residential and others,20.92,7.49,19.29,27,0.57,2.14,15.6,48,Good
Kolkata,18-05-2023,Residential and others,18.3,4.8,13.58,18.57,0.46,2.49,23.59,46,Good
Kolkata,19-05-2023,Residential and others,13.95,6.97,15.32,22.21,0.44,2.37,20.74,39,Good
Kolkata,20-05-2023,Residential and others,27.41,4.87,24.09,27.65,0.49,4.33,22.33,50,Good
Kolkata,21-05-2023,Residential and others,30.31,6.57,19.12,24.58,0.43,3.01,18.13,58,Satisfactory
Kolkata,22-05-2023,Residential and others,31.91,12.33,22.73,29.36,0.44,3.74,17.54,64,Satisfactory
Kolkata,23-05-2023,Residential and others,18.15,17.68,21.49,35.75,0.5,2.54,16.79,62,Satisfactory
Kolkata,24-05-2023,Residential and others,18.41,14.48,36.97,36.9,0.52,2.6,13.15,55,Satisfactory
Kolkata,25-05-2023,Residential and others,13.74,7.22,17.02,24.21,0.4,2.63,24.58,50,Good
Kolkata,26-05-2023,Residential and others,12.82,12.89,18.34,26.58,0.41,3.91,25.8,49,Good
Kolkata,27-05-2023,Residential and others,16.68,7.61,17.33,24.22,0.42,3.03,21.5,43,Good
Kolkata,28-05-2023,Residential and others,24.71,15.78,21.28,35.58,0.5,3.24,16.55,51,Satisfactory
Kolkata,29-05-2023,Residential and others,14.31,15.18,19.6,33.02,0.44,2.95,14.89,54,Satisfactory
Kolkata,30-05-2023,Residential and others,18.83,11.96,16.93,24.06,0.4,2.92,14.54,47,Good
Kolkata,31-05-2023,Residential and others,16.54,10.89,14.93,24.46,0.38,3.43,15.37,40,Good
Kolkata,01-06-2023,Residential and others,26.16,8.48,20.14,26.02,0.48,3.54,18.66,50,Good
Kolkata,02-06-2023,Residential and others,15.99,26.78,19,42.46,0.5,2.98,12.49,53,Satisfactory
Kolkata,03-06-2023,Residential and others,10.64,22.93,14.85,25.61,0.46,3.06,13.67,48,Good
Kolkata,04-06-2023,Residential and others,10.37,8.33,10.63,16.45,0.39,3.71,15.78,39,Good
Kolkata,05-06-2023,Residential and others,10.02,6.8,12.4,18.86,0.38,3.44,18.85,34,Good
Kolkata,06-06-2023,Residential and others,8.77,6.43,13,19.24,0.36,3.66,20.62,34,Good
Kolkata,07-06-2023,Residential and others,11.06,5.86,13.9,19.42,0.42,3.3,17.55,34,Good
Kolkata,08-06-2023,Residential and others,12.63,6.03,15.62,21.28,0.42,3.04,16.11,36,Good
Kolkata,09-06-2023,Residential and others,18.89,4.99,15.5,20.16,0.4,4.14,25.56,49,Good
Kolkata,10-06-2023,Residential and others,20.96,3.85,12.27,15.97,0.39,3.36,27.4,49,Good
Kolkata,11-06-2023,Residential and others,15.06,5.15,17.5,22.48,0.46,3.91,18.56,50,Good
Kolkata,12-06-2023,Residential and others,18.3,7.84,19.49,27.28,0.45,3.62,11.89,43,Good
Kolkata,13-06-2023,Residential and others,13.73,5.36,17.01,22.35,0.38,4.15,20.21,44,Good
Kolkata,14-06-2023,Residential and others,18.34,4.77,18.52,23.26,0.39,4.57,33.92,59,Satisfactory
Kolkata,15-06-2023,Residential and others,22.12,4.55,15.75,20.26,0.34,7.32,41.67,74,Satisfactory
Kolkata,16-06-2023,Residential and others,20.66,5.18,15.05,20.24,0.37,5.23,26.68,53,Satisfactory
Kolkata,17-06-2023,Residential and others,19.19,6.37,12.62,18.91,0.35,4.23,15.73,45,Good
Kolkata,18-06-2023,Residential and others,12.38,5.85,12.2,18.06,0.37,3.59,17.47,37,Good
Kolkata,19-06-2023,Residential and others,9.88,6.75,11.9,18.63,0.37,3.35,14.86,33,Good
Kolkata,20-06-2023,Residential and others,20.57,14.74,23.75,38.48,0.55,5.1,20.25,54,Satisfactory
Kolkata,21-06-2023,Residential and others,26.92,23.25,24.46,46.95,0.6,6.07,19.36,74,Satisfactory
Kolkata,22-06-2023,Residential and others,22.27,9.48,18.8,28.26,0.52,3.85,23.79,61,Satisfactory
Kolkata,23-06-2023,Residential and others,13.46,5.37,15.08,20.36,0.44,3.93,23.79,44,Good
Kolkata,24-06-2023,Residential and others,7.86,6.52,12.54,19.05,0.32,3.52,15.08,31,Good
Kolkata,25-06-2023,Residential and others,11.71,9.76,18.31,28.02,0.53,3.39,10.42,36,Good
Kolkata,26-06-2023,Residential and others,18.45,9.05,19.79,28.81,0.53,4.13,16.25,46,Good
Kolkata,27-06-2023,Residential and others,19.27,10.16,22.59,32.53,0.53,4.82,18.09,48,Good
Kolkata,28-06-2023,Residential and others,19.66,14.96,21.08,35.71,0.56,4.81,12.16,47,Good
Kolkata,29-06-2023,Residential and others,14.96,7.84,18.02,25.86,0.44,3.97,15.97,44,Good
Kolkata,30-06-2023,Residential and others,14.36,7.87,19.59,27.37,0.43,6.14,20.4,42,Good
Kolkata,01-07-2023,Residential and others,32.51,9.06,24.88,33.94,0.57,8.09,25.58,56,Satisfactory
Kolkata,02-07-2023,Residential and others,53.48,10.78,26.72,37.62,0.7,7.47,33.08,86,Satisfactory
Kolkata,03-07-2023,Residential and others,38.11,7.29,26.61,33.91,0.6,5.36,24.73,78,Satisfactory
Kolkata,04-07-2023,Residential and others,32.16,5.25,20.46,25.58,0.49,7.52,35.75,70,Satisfactory
Kolkata,05-07-2023,Residential and others,36.38,14.07,25.99,40,0.69,5.51,28.48,72,Satisfactory
Kolkata,06-07-2023,Residential and others,41.4,12.93,26.84,39.51,0.67,4.99,25.91,90,Satisfactory
Kolkata,07-07-2023,Residential and others,33.22,9.47,24.83,34.22,0.67,4.4,26.62,77,Satisfactory
